geo,time,name,aged_15plus_unemployment_rate_percent
afg,2008,Afghanistan,2.494
afg,2012,Afghanistan,1.692
afg,2014,Afghanistan,7.915
afg,2017,Afghanistan,11.184
afg,2020,Afghanistan,11.71
afg,2021,Afghanistan,5.679
ago,1984,Angola,14.2
ago,1985,Angola,14.9
ago,1986,Angola,18.9
ago,2004,Angola,23.643
ago,2009,Angola,3.782
ago,2010,Angola,9.43
ago,2011,Angola,16.77
ago,2014,Angola,9.579
ago,2019,Angola,16.497
ago,2021,Angola,15.799
ago,2022,Angola,14.124
alb,1980,Albania,5.6
alb,1981,Albania,5.1
alb,1982,Albania,3.6
alb,1983,Albania,4.4
alb,1984,Albania,5.7
alb,1985,Albania,6.7
alb,1986,Albania,6.4
alb,1987,Albania,6.1
alb,1988,Albania,7
alb,1989,Albania,7.3
alb,1990,Albania,9.5
alb,1991,Albania,9.1
alb,1992,Albania,26.5
alb,1993,Albania,22.3
alb,1994,Albania,18.4
alb,1995,Albania,12.9
alb,1996,Albania,12.3
alb,1997,Albania,14.9
alb,1998,Albania,17.7
alb,1999,Albania,18.4
alb,2000,Albania,16.8
alb,2001,Albania,16.4
alb,2002,Albania,4.615
alb,2003,Albania,15
alb,2004,Albania,14.4
alb,2005,Albania,6.566
alb,2006,Albania,13.8
alb,2007,Albania,15.966
alb,2008,Albania,13.06
alb,2009,Albania,13.674
alb,2010,Albania,14.086
alb,2011,Albania,13.481
alb,2012,Albania,13.376
alb,2013,Albania,15.866
alb,2014,Albania,18.055
alb,2015,Albania,17.193
alb,2016,Albania,15.418
alb,2017,Albania,13.616
alb,2018,Albania,12.304
alb,2019,Albania,11.466
alb,2020,Albania,11.639
alb,2021,Albania,11.474
alb,2022,Albania,10.785
alb,2023,Albania,10.669
are,1975,UAE,1.96
are,1985,UAE,1.15
are,1995,UAE,1.8
are,2000,UAE,2.25
are,2005,UAE,3.12
are,2016,UAE,1.64
are,2017,UAE,2.462
are,2018,UAE,2.236
are,2019,UAE,2.331
are,2020,UAE,4.294
are,2021,UAE,3.105
are,2022,UAE,2.872
are,2023,UAE,2.151
arg,1970,Argentina,4.8
arg,1971,Argentina,6
arg,1972,Argentina,6.6
arg,1973,Argentina,5.6
arg,1974,Argentina,3.4
arg,1975,Argentina,2.3
arg,1976,Argentina,4.5
arg,1977,Argentina,2.8
arg,1978,Argentina,2.8
arg,1979,Argentina,2
arg,1980,Argentina,2.3
arg,1981,Argentina,4.5
arg,1982,Argentina,4.73
arg,1983,Argentina,4.17
arg,1984,Argentina,3.54
arg,1985,Argentina,5.3
arg,1986,Argentina,4.4
arg,1987,Argentina,5.3
arg,1988,Argentina,6
arg,1989,Argentina,7.3
arg,1990,Argentina,7.06
arg,1991,Argentina,5.44
arg,1992,Argentina,6.36
arg,1993,Argentina,10.1
arg,1994,Argentina,11.76
arg,1995,Argentina,18.8
arg,1996,Argentina,17.11
arg,1997,Argentina,14.82
arg,1998,Argentina,12.65
arg,1999,Argentina,14.05
arg,2000,Argentina,15
arg,2001,Argentina,17.32
arg,2002,Argentina,19.59
arg,2003,Argentina,15.36
arg,2004,Argentina,13.522
arg,2005,Argentina,11.506
arg,2006,Argentina,10.078
arg,2007,Argentina,8.47
arg,2008,Argentina,7.837
arg,2009,Argentina,8.645
arg,2010,Argentina,7.714
arg,2011,Argentina,7.18
arg,2012,Argentina,7.217
arg,2013,Argentina,7.1
arg,2014,Argentina,7.268
arg,2017,Argentina,8.347
arg,2018,Argentina,9.22
arg,2019,Argentina,9.843
arg,2020,Argentina,11.461
arg,2021,Argentina,8.736
arg,2022,Argentina,6.805
arg,2023,Argentina,6.139
arg,2024,Argentina,7.15
arm,1992,Armenia,1.8
arm,1993,Armenia,5.3
arm,1994,Armenia,6.6
arm,1995,Armenia,6.7
arm,1996,Armenia,9.3
arm,1997,Armenia,10.8
arm,1998,Armenia,9.4
arm,1999,Armenia,11.2
arm,2007,Armenia,10.394
arm,2008,Armenia,22.974
arm,2009,Armenia,19.295
arm,2010,Armenia,19.523
arm,2011,Armenia,18.884
arm,2012,Armenia,17.511
arm,2013,Armenia,16.576
arm,2014,Armenia,17.498
arm,2015,Armenia,18.261
arm,2016,Armenia,17.617
arm,2017,Armenia,17.704
arm,2018,Armenia,10.589
arm,2019,Armenia,9.794
arm,2020,Armenia,8.055
arm,2021,Armenia,8.418
arm,2022,Armenia,8.262
arm,2023,Armenia,8.298
atg,1973,Antigua and Barbuda,20.46
atg,1974,Antigua and Barbuda,19.46
atg,1975,Antigua and Barbuda,19.45
atg,1976,Antigua and Barbuda,20.69
atg,1991,Antigua and Barbuda,6
atg,2001,Antigua and Barbuda,8.42
atg,2018,Antigua and Barbuda,8.78
atg,2023,Antigua and Barbuda,5.37
aus,1979,Australia,6.265
aus,1980,Australia,6.105
aus,1981,Australia,5.784
aus,1982,Australia,7.163
aus,1983,Australia,9.961
aus,1984,Australia,8.987
aus,1985,Australia,8.258
aus,1986,Australia,8.081
aus,1987,Australia,8.106
aus,1988,Australia,7.226
aus,1989,Australia,6.175
aus,1990,Australia,6.926
aus,1991,Australia,9.586
aus,1992,Australia,10.733
aus,1993,Australia,10.879
aus,1994,Australia,9.724
aus,1995,Australia,8.473
aus,1996,Australia,8.509
aus,1997,Australia,8.367
aus,1998,Australia,7.684
aus,1999,Australia,6.876
aus,2000,Australia,6.288
aus,2001,Australia,6.747
aus,2002,Australia,6.375
aus,2003,Australia,5.933
aus,2004,Australia,5.399
aus,2005,Australia,5.036
aus,2006,Australia,4.785
aus,2007,Australia,4.381
aus,2008,Australia,4.242
aus,2009,Australia,5.565
aus,2010,Australia,5.214
aus,2011,Australia,5.083
aus,2012,Australia,5.225
aus,2013,Australia,5.663
aus,2014,Australia,6.078
aus,2015,Australia,6.055
aus,2016,Australia,5.711
aus,2017,Australia,5.592
aus,2018,Australia,5.345
aus,2019,Australia,5.143
aus,2020,Australia,6.394
aus,2021,Australia,5.022
aus,2022,Australia,3.728
aus,2023,Australia,3.668
aus,2024,Australia,3.942
aut,1969,Austria,2.8
aut,1970,Austria,2.4
aut,1971,Austria,1.5
aut,1972,Austria,1.3
aut,1973,Austria,1.2
aut,1974,Austria,1.3
aut,1975,Austria,2
aut,1976,Austria,2
aut,1977,Austria,1.8
aut,1978,Austria,2.1
aut,1979,Austria,2
aut,1980,Austria,1.9
aut,1981,Austria,2.06
aut,1982,Austria,3.35
aut,1983,Austria,4.11
aut,1984,Austria,3.8
aut,1985,Austria,3.6
aut,1986,Austria,3.12
aut,1987,Austria,3.79
aut,1988,Austria,3.55
aut,1989,Austria,3.14
aut,1990,Austria,3.25
aut,1991,Austria,3.42
aut,1992,Austria,3.59
aut,1993,Austria,4.25
aut,1994,Austria,3.535
aut,1995,Austria,4.345
aut,1996,Austria,5.282
aut,1997,Austria,5.15
aut,1998,Austria,5.483
aut,1999,Austria,4.699
aut,2000,Austria,4.687
aut,2001,Austria,4.007
aut,2002,Austria,4.852
aut,2003,Austria,4.779
aut,2004,Austria,5.969
aut,2005,Austria,5.682
aut,2006,Austria,5.32
aut,2007,Austria,4.909
aut,2008,Austria,4.198
aut,2009,Austria,5.371
aut,2010,Austria,4.883
aut,2011,Austria,4.637
aut,2012,Austria,4.909
aut,2013,Austria,5.367
aut,2014,Austria,5.674
aut,2015,Austria,5.802
aut,2016,Austria,6.064
aut,2017,Austria,5.561
aut,2018,Austria,4.933
aut,2019,Austria,4.56
aut,2020,Austria,5.201
aut,2021,Austria,6.459
aut,2022,Austria,4.992
aut,2023,Austria,5.264
aut,2024,Austria,5.2
aze,1991,Azerbaijan,0.11
aze,1992,Azerbaijan,0.17
aze,1993,Azerbaijan,0.52
aze,1994,Azerbaijan,0.65
aze,1995,Azerbaijan,0.8
aze,1996,Azerbaijan,0.9
aze,1997,Azerbaijan,1.03
aze,1998,Azerbaijan,1.13
aze,1999,Azerbaijan,16.25
aze,2000,Azerbaijan,11.78
aze,2001,Azerbaijan,10.91
aze,2002,Azerbaijan,10.04
aze,2003,Azerbaijan,9.17
aze,2004,Azerbaijan,7.99
aze,2005,Azerbaijan,7.26
aze,2006,Azerbaijan,6.62
aze,2007,Azerbaijan,6.33
aze,2008,Azerbaijan,5.86
aze,2009,Azerbaijan,5.74
aze,2010,Azerbaijan,5.63
aze,2011,Azerbaijan,5.42
aze,2012,Azerbaijan,5.19
aze,2013,Azerbaijan,4.97
aze,2014,Azerbaijan,4.91
aze,2015,Azerbaijan,4.96
aze,2016,Azerbaijan,5
aze,2017,Azerbaijan,5
aze,2018,Azerbaijan,4.9
aze,2019,Azerbaijan,5
aze,2020,Azerbaijan,7.24
aze,2021,Azerbaijan,6.04
aze,2022,Azerbaijan,5.65
bdi,1990,Burundi,0.48
bdi,1999,Burundi,14
bdi,2006,Burundi,3.185
bdi,2008,Burundi,1.634
bdi,2014,Burundi,1.572
bdi,2020,Burundi,1.03
bel,1971,Belgium,2.1
bel,1972,Belgium,2.7
bel,1973,Belgium,2.8
bel,1974,Belgium,3
bel,1975,Belgium,5.1
bel,1976,Belgium,6.5
bel,1977,Belgium,5.67
bel,1978,Belgium,7.9
bel,1979,Belgium,6.96
bel,1980,Belgium,9.1
bel,1981,Belgium,11.35
bel,1982,Belgium,13
bel,1983,Belgium,11.66
bel,1984,Belgium,11.882
bel,1985,Belgium,11.321
bel,1986,Belgium,11.28
bel,1987,Belgium,11.257
bel,1988,Belgium,10.127
bel,1989,Belgium,8.284
bel,1990,Belgium,7.25
bel,1991,Belgium,6.984
bel,1992,Belgium,6.702
bel,1993,Belgium,8.078
bel,1994,Belgium,9.645
bel,1995,Belgium,9.337
bel,1996,Belgium,9.483
bel,1997,Belgium,8.95
bel,1998,Belgium,9.322
bel,1999,Belgium,8.649
bel,2000,Belgium,6.586
bel,2001,Belgium,6.178
bel,2002,Belgium,6.91
bel,2003,Belgium,7.68
bel,2004,Belgium,7.363
bel,2005,Belgium,8.44
bel,2006,Belgium,8.246
bel,2007,Belgium,7.459
bel,2008,Belgium,6.976
bel,2009,Belgium,7.908
bel,2010,Belgium,8.293
bel,2011,Belgium,7.14
bel,2012,Belgium,7.542
bel,2013,Belgium,8.425
bel,2014,Belgium,8.523
bel,2015,Belgium,8.482
bel,2016,Belgium,7.83
bel,2017,Belgium,7.09
bel,2018,Belgium,5.941
bel,2019,Belgium,5.364
bel,2020,Belgium,5.545
bel,2021,Belgium,6.248
bel,2022,Belgium,5.57
bel,2023,Belgium,5.547
bel,2024,Belgium,5.7
ben,1986,Benin,0.18
ben,1992,Benin,1.51
ben,2002,Benin,0.69
ben,2010,Benin,1.04
ben,2011,Benin,2.647
ben,2013,Benin,2.198
ben,2019,Benin,1.214
ben,2022,Benin,1.685
bfa,1985,Burkina Faso,1.3
bfa,1994,Burkina Faso,2.58
bfa,1998,Burkina Faso,2.44
bfa,2003,Burkina Faso,2.78
bfa,2005,Burkina Faso,4
bfa,2006,Burkina Faso,2.353
bfa,2007,Burkina Faso,3.3
bfa,2014,Burkina Faso,6.481
bfa,2018,Burkina Faso,4.695
bfa,2019,Burkina Faso,1.56
bfa,2022,Burkina Faso,1.927
bfa,2023,Burkina Faso,5.348
bfa,2024,Burkina Faso,3.441
bgd,1984,Bangladesh,2.04
bgd,1985,Bangladesh,2.02
bgd,1986,Bangladesh,0.96
bgd,1989,Bangladesh,0.92
bgd,1991,Bangladesh,2.2
bgd,1996,Bangladesh,2.51
bgd,2000,Bangladesh,3.27
bgd,2003,Bangladesh,4.32
bgd,2005,Bangladesh,4.25
bgd,2006,Bangladesh,3.591
bgd,2009,Bangladesh,5
bgd,2010,Bangladesh,3.379
bgd,2013,Bangladesh,4.426
bgd,2016,Bangladesh,4.35
bgd,2017,Bangladesh,4.372
bgd,2022,Bangladesh,4.593
bgd,2023,Bangladesh,3.352
bgr,1990,Bulgaria,1.7
bgr,1991,Bulgaria,11.1
bgr,1992,Bulgaria,15.3
bgr,1993,Bulgaria,16.4
bgr,1994,Bulgaria,12.8
bgr,1995,Bulgaria,11.1
bgr,1996,Bulgaria,12.5
bgr,1997,Bulgaria,13.7
bgr,1998,Bulgaria,12.2
bgr,1999,Bulgaria,14.1
bgr,2000,Bulgaria,16.218
bgr,2001,Bulgaria,19.921
bgr,2002,Bulgaria,18.11
bgr,2003,Bulgaria,13.733
bgr,2004,Bulgaria,12.037
bgr,2005,Bulgaria,10.083
bgr,2006,Bulgaria,8.951
bgr,2007,Bulgaria,6.878
bgr,2008,Bulgaria,5.609
bgr,2009,Bulgaria,6.817
bgr,2010,Bulgaria,10.279
bgr,2011,Bulgaria,11.26
bgr,2012,Bulgaria,12.27
bgr,2013,Bulgaria,12.941
bgr,2014,Bulgaria,11.424
bgr,2015,Bulgaria,9.143
bgr,2016,Bulgaria,7.575
bgr,2017,Bulgaria,6.164
bgr,2018,Bulgaria,5.211
bgr,2019,Bulgaria,4.148
bgr,2020,Bulgaria,5.037
bgr,2021,Bulgaria,5.166
bgr,2022,Bulgaria,4.148
bgr,2023,Bulgaria,4.319
bgr,2024,Bulgaria,4.2
bhr,1981,Bahrain,3.1
bhr,2007,Bahrain,5.6
bhr,2008,Bahrain,3.7
bhr,2009,Bahrain,4
bhr,2010,Bahrain,1.13
bhr,2011,Bahrain,4
bhr,2012,Bahrain,1.2
bhs,1973,Bahamas,8.6
bhs,1975,Bahamas,21.2
bhs,1977,Bahamas,20.86
bhs,1979,Bahamas,14.7
bhs,1986,Bahamas,12.09
bhs,1988,Bahamas,11.02
bhs,1989,Bahamas,11.59
bhs,1990,Bahamas,7.77
bhs,1991,Bahamas,12.17
bhs,1992,Bahamas,14.81
bhs,1993,Bahamas,12.72
bhs,1994,Bahamas,13.83
bhs,1995,Bahamas,10.83
bhs,1996,Bahamas,11.46
bhs,1997,Bahamas,9.76
bhs,1998,Bahamas,7.65
bhs,1999,Bahamas,7.45
bhs,2001,Bahamas,6.87
bhs,2002,Bahamas,9.05
bhs,2003,Bahamas,10.84
bhs,2004,Bahamas,10.2
bhs,2005,Bahamas,10.2
bhs,2006,Bahamas,7.54
bhs,2007,Bahamas,7.88
bhs,2008,Bahamas,8.18
bhs,2009,Bahamas,14.25
bhs,2011,Bahamas,14.52
bhs,2012,Bahamas,14.02
bhs,2013,Bahamas,16.18
bhs,2014,Bahamas,13.8
bhs,2015,Bahamas,12
bhs,2016,Bahamas,12.7
bhs,2017,Bahamas,9.8
bhs,2018,Bahamas,10
bhs,2019,Bahamas,9.336
bhs,2023,Bahamas,8.645
bih,1991,Bosnia and Herzegovina,17.55
bih,2001,Bosnia and Herzegovina,16.1
bih,2006,Bosnia and Herzegovina,31.11
bih,2007,Bosnia and Herzegovina,28.984
bih,2008,Bosnia and Herzegovina,23.405
bih,2009,Bosnia and Herzegovina,24.068
bih,2010,Bosnia and Herzegovina,27.312
bih,2011,Bosnia and Herzegovina,27.582
bih,2012,Bosnia and Herzegovina,28.01
bih,2013,Bosnia and Herzegovina,27.49
bih,2014,Bosnia and Herzegovina,27.517
bih,2015,Bosnia and Herzegovina,27.695
bih,2016,Bosnia and Herzegovina,25.408
bih,2017,Bosnia and Herzegovina,20.527
bih,2018,Bosnia and Herzegovina,18.4
bih,2019,Bosnia and Herzegovina,15.692
bih,2020,Bosnia and Herzegovina,15.868
bih,2021,Bosnia and Herzegovina,14.897
bih,2022,Bosnia and Herzegovina,12.657
bih,2023,Bosnia and Herzegovina,10.668
blr,1991,Belarus,0.05
blr,1992,Belarus,0.5
blr,1993,Belarus,1.4
blr,1994,Belarus,2.1
blr,1995,Belarus,2.9
blr,1996,Belarus,4
blr,1997,Belarus,2.8
blr,1998,Belarus,2.3
blr,1999,Belarus,2.1
blr,2000,Belarus,2.1
blr,2001,Belarus,2.3
blr,2002,Belarus,3
blr,2003,Belarus,3.1
blr,2004,Belarus,1.9
blr,2005,Belarus,1.5
blr,2006,Belarus,1.2
blr,2007,Belarus,1
blr,2008,Belarus,0.8
blr,2009,Belarus,6.1
blr,2011,Belarus,0.6
blr,2012,Belarus,0.5
blr,2013,Belarus,0.5
blr,2014,Belarus,0.5
blr,2015,Belarus,1
blr,2016,Belarus,5.844
blr,2017,Belarus,5.648
blr,2018,Belarus,4.763
blr,2019,Belarus,4.165
blr,2020,Belarus,4.049
blr,2021,Belarus,3.9
blr,2022,Belarus,3.574
blr,2023,Belarus,3.461
blz,1993,Belize,9.78
blz,1994,Belize,11.1
blz,1995,Belize,12.48
blz,1996,Belize,13.82
blz,1997,Belize,12.68
blz,1998,Belize,14.31
blz,1999,Belize,12.84
blz,2001,Belize,9.07
blz,2002,Belize,10.04
blz,2005,Belize,10.91
blz,2006,Belize,9.39
blz,2007,Belize,8.51
blz,2008,Belize,8.18
blz,2013,Belize,8.349
blz,2014,Belize,8.244
blz,2015,Belize,7.578
blz,2016,Belize,7
blz,2017,Belize,6.596
blz,2018,Belize,9.346
blz,2019,Belize,9.053
bol,1971,Bolivia,9
bol,1972,Bolivia,8.1
bol,1973,Bolivia,7.1
bol,1974,Bolivia,6.1
bol,1975,Bolivia,5.2
bol,1976,Bolivia,5.3
bol,1977,Bolivia,5.3
bol,1978,Bolivia,5.5
bol,1979,Bolivia,5.6
bol,1980,Bolivia,6.1
bol,1981,Bolivia,10.16
bol,1982,Bolivia,11.6
bol,1983,Bolivia,14.19
bol,1984,Bolivia,14.66
bol,1985,Bolivia,19.28
bol,1986,Bolivia,19.76
bol,1987,Bolivia,20.32
bol,1988,Bolivia,18
bol,1989,Bolivia,10.1
bol,1990,Bolivia,6.69
bol,1991,Bolivia,6.59
bol,1992,Bolivia,5.52
bol,1993,Bolivia,5.99
bol,1994,Bolivia,3.08
bol,1995,Bolivia,3.69
bol,1996,Bolivia,5.23
bol,1997,Bolivia,2.08
bol,1999,Bolivia,3.93
bol,2000,Bolivia,4.47
bol,2001,Bolivia,5.24
bol,2002,Bolivia,5.48
bol,2004,Bolivia,4.17
bol,2005,Bolivia,5.45
bol,2006,Bolivia,5.08
bol,2007,Bolivia,5.18
bol,2008,Bolivia,2.603
bol,2009,Bolivia,2.973
bol,2011,Bolivia,2.255
bol,2012,Bolivia,2.066
bol,2013,Bolivia,2.437
bol,2014,Bolivia,2.021
bol,2015,Bolivia,3.111
bol,2016,Bolivia,3.498
bol,2017,Bolivia,3.655
bol,2018,Bolivia,3.519
bol,2019,Bolivia,3.682
bol,2020,Bolivia,7.903
bol,2021,Bolivia,5.089
bol,2022,Bolivia,3.552
bol,2023,Bolivia,3.024
bra,1972,Brazil,3.06
bra,1973,Brazil,2.78
bra,1976,Brazil,1.92
bra,1977,Brazil,2.32
bra,1978,Brazil,2.36
bra,1979,Brazil,2.76
bra,1981,Brazil,3.99
bra,1982,Brazil,4.83
bra,1983,Brazil,4.62
bra,1984,Brazil,4.04
bra,1985,Brazil,3.38
bra,1986,Brazil,2.37
bra,1987,Brazil,3.56
bra,1988,Brazil,3.79
bra,1989,Brazil,4.145
bra,1990,Brazil,4.703
bra,1992,Brazil,7.086
bra,1993,Brazil,6.03
bra,1995,Brazil,7.092
bra,1996,Brazil,8.035
bra,1997,Brazil,9.003
bra,1998,Brazil,10.15
bra,1999,Brazil,11.125
bra,2001,Brazil,10.649
bra,2002,Brazil,10.641
bra,2003,Brazil,11.168
bra,2004,Brazil,10.072
bra,2005,Brazil,10.551
bra,2006,Brazil,9.692
bra,2007,Brazil,9.28
bra,2008,Brazil,8.268
bra,2009,Brazil,9.419
bra,2011,Brazil,7.578
bra,2012,Brazil,7.251
bra,2013,Brazil,7.071
bra,2014,Brazil,6.755
bra,2015,Brazil,8.538
bra,2016,Brazil,11.58
bra,2017,Brazil,12.792
bra,2018,Brazil,12.329
bra,2019,Brazil,11.936
bra,2020,Brazil,13.697
bra,2021,Brazil,13.158
bra,2022,Brazil,9.231
bra,2023,Brazil,7.947
bra,2024,Brazil,6.801
brb,1976,Barbados,9.86
brb,1977,Barbados,12.45
brb,1978,Barbados,13.29
brb,1979,Barbados,9.45
brb,1980,Barbados,8.98
brb,1981,Barbados,7.23
brb,1982,Barbados,8.39
brb,1983,Barbados,9.06
brb,1984,Barbados,17.02
brb,1985,Barbados,18.85
brb,1986,Barbados,17.88
brb,1987,Barbados,17.94
brb,1988,Barbados,17.57
brb,1989,Barbados,14.06
brb,1990,Barbados,8.16
brb,1991,Barbados,7.52
brb,1992,Barbados,22.94
brb,1993,Barbados,24.54
brb,1994,Barbados,22.98
brb,1995,Barbados,19.66
brb,1996,Barbados,14.71
brb,1997,Barbados,14.61
brb,1998,Barbados,12.4
brb,1999,Barbados,10.61
brb,2000,Barbados,9.35
brb,2001,Barbados,9.85
brb,2002,Barbados,10.32
brb,2003,Barbados,11
brb,2009,Barbados,10.02
brb,2010,Barbados,10.69
brb,2013,Barbados,11.55
brb,2014,Barbados,12.17
brb,2015,Barbados,9.803
brb,2016,Barbados,8.247
brb,2017,Barbados,8.62
brb,2018,Barbados,8.321
brb,2019,Barbados,8.41
brb,2021,Barbados,11.015
brb,2022,Barbados,7.261
brb,2023,Barbados,6.54
brn,1975,Brunei,8.252
brn,1976,Brunei,7.85
brn,1977,Brunei,8.063
brn,1978,Brunei,8.696
brn,1979,Brunei,10.041
brn,1980,Brunei,7.668
brn,1981,Brunei,7.842
brn,1982,Brunei,6.548
brn,1983,Brunei,6.037
brn,1991,Brunei,4.7
brn,2014,Brunei,6.862
brn,2017,Brunei,9.316
brn,2018,Brunei,8.7
brn,2019,Brunei,6.6
brn,2020,Brunei,7.409
brn,2021,Brunei,4.905
brn,2022,Brunei,5.191
brn,2023,Brunei,5.296
btn,1998,Bhutan,1.4
btn,1999,Bhutan,1.4
btn,2001,Bhutan,1.9
btn,2003,Bhutan,1.8
btn,2004,Bhutan,2.49
btn,2005,Bhutan,3.1
btn,2006,Bhutan,3.13
btn,2007,Bhutan,3.7
btn,2009,Bhutan,3.96
btn,2010,Bhutan,3.32
btn,2011,Bhutan,3.23
btn,2012,Bhutan,2.05
btn,2013,Bhutan,2.87
btn,2014,Bhutan,2.63
btn,2015,Bhutan,2.45
btn,2018,Bhutan,3.35
btn,2019,Bhutan,2.72
btn,2020,Bhutan,5.03
btn,2021,Bhutan,4.803
btn,2022,Bhutan,5.947
btn,2023,Bhutan,3.126
btn,2024,Bhutan,3.282
bwa,1985,Botswana,25.67
bwa,1991,Botswana,13.82
bwa,1994,Botswana,21.2
bwa,1996,Botswana,21.593
bwa,1998,Botswana,20.86
bwa,2000,Botswana,15.88
bwa,2001,Botswana,18.54
bwa,2003,Botswana,23.8
bwa,2006,Botswana,17.782
bwa,2009,Botswana,16.169
bwa,2010,Botswana,17.86
bwa,2019,Botswana,20.094
bwa,2020,Botswana,21.017
bwa,2021,Botswana,23.106
bwa,2022,Botswana,23.615
bwa,2023,Botswana,23.381
can,1969,Canada,4.7
can,1970,Canada,5.9
can,1971,Canada,6.4
can,1972,Canada,6.3
can,1973,Canada,5.6
can,1974,Canada,5.4
can,1976,Canada,7.09
can,1977,Canada,8.049
can,1978,Canada,8.376
can,1979,Canada,7.525
can,1980,Canada,7.537
can,1981,Canada,7.607
can,1982,Canada,11.04
can,1983,Canada,12.018
can,1984,Canada,11.344
can,1985,Canada,10.502
can,1986,Canada,9.593
can,1987,Canada,8.82
can,1988,Canada,7.762
can,1989,Canada,7.546
can,1990,Canada,8.131
can,1991,Canada,10.316
can,1992,Canada,11.197
can,1993,Canada,11.377
can,1994,Canada,10.395
can,1995,Canada,9.489
can,1996,Canada,9.62
can,1997,Canada,9.1
can,1998,Canada,8.278
can,1999,Canada,7.583
can,2000,Canada,6.829
can,2001,Canada,7.219
can,2002,Canada,7.665
can,2003,Canada,7.574
can,2004,Canada,7.185
can,2005,Canada,6.758
can,2006,Canada,6.484
can,2007,Canada,6.156
can,2008,Canada,6.284
can,2009,Canada,8.46
can,2010,Canada,8.178
can,2011,Canada,7.637
can,2012,Canada,7.392
can,2013,Canada,7.143
can,2014,Canada,7.023
can,2015,Canada,6.945
can,2016,Canada,7.038
can,2017,Canada,6.426
can,2018,Canada,5.837
can,2019,Canada,5.69
can,2020,Canada,9.657
can,2021,Canada,7.527
can,2022,Canada,5.279
can,2023,Canada,5.415
can,2024,Canada,6.351
che,1975,Switzerland,0.3
che,1976,Switzerland,0.7
che,1977,Switzerland,0.4
che,1978,Switzerland,0.4
che,1979,Switzerland,0.4
che,1980,Switzerland,0.2
che,1981,Switzerland,0.2
che,1982,Switzerland,0.4
che,1983,Switzerland,0.9
che,1984,Switzerland,1.1
che,1985,Switzerland,1
che,1986,Switzerland,0.8
che,1987,Switzerland,0.8
che,1988,Switzerland,0.7
che,1989,Switzerland,0.6
che,1990,Switzerland,2.07
che,1991,Switzerland,1.818
che,1992,Switzerland,2.344
che,1993,Switzerland,3.551
che,1994,Switzerland,3.58
che,1995,Switzerland,3.094
che,1996,Switzerland,3.684
che,1997,Switzerland,4.127
che,1998,Switzerland,3.568
che,1999,Switzerland,3.053
che,2000,Switzerland,2.658
che,2001,Switzerland,2.49
che,2002,Switzerland,2.924
che,2003,Switzerland,4.117
che,2004,Switzerland,4.316
che,2005,Switzerland,4.437
che,2006,Switzerland,3.995
che,2007,Switzerland,3.641
che,2008,Switzerland,3.35
che,2009,Switzerland,4.109
che,2010,Switzerland,4.808
che,2011,Switzerland,4.409
che,2012,Switzerland,4.491
che,2013,Switzerland,4.747
che,2014,Switzerland,4.826
che,2015,Switzerland,4.801
che,2016,Switzerland,4.918
che,2017,Switzerland,4.797
che,2018,Switzerland,4.713
che,2019,Switzerland,4.394
che,2020,Switzerland,4.817
che,2021,Switzerland,5.013
che,2022,Switzerland,4.122
che,2023,Switzerland,4.043
che,2024,Switzerland,4.343
chl,1975,Chile,14.69
chl,1976,Chile,12.75
chl,1977,Chile,11.83
chl,1978,Chile,14.26
chl,1979,Chile,13.63
chl,1980,Chile,10.46
chl,1981,Chile,11.35
chl,1982,Chile,19.6
chl,1983,Chile,14.65
chl,1984,Chile,13.91
chl,1986,Chile,8.71
chl,1988,Chile,6.23
chl,1989,Chile,5.29
chl,1990,Chile,5.63
chl,1991,Chile,5.23
chl,1992,Chile,4.35
chl,1993,Chile,4.49
chl,1994,Chile,5.87
chl,1995,Chile,4.7
chl,1996,Chile,7.414
chl,1997,Chile,7.136
chl,1998,Chile,7.307
chl,1999,Chile,11.158
chl,2000,Chile,10.491
chl,2001,Chile,10.39
chl,2002,Chile,10.168
chl,2003,Chile,9.765
chl,2004,Chile,10.162
chl,2005,Chile,9.34
chl,2006,Chile,9.024
chl,2007,Chile,8.427
chl,2008,Chile,9.285
chl,2009,Chile,11.313
chl,2010,Chile,8.547
chl,2011,Chile,7.492
chl,2012,Chile,6.79
chl,2013,Chile,6.361
chl,2014,Chile,6.761
chl,2015,Chile,6.605
chl,2016,Chile,6.926
chl,2017,Chile,7.257
chl,2018,Chile,7.623
chl,2019,Chile,7.493
chl,2020,Chile,10.934
chl,2021,Chile,9.281
chl,2022,Chile,8.249
chl,2023,Chile,9.013
chl,2024,Chile,8.718
chn,1978,China,5.3
chn,1979,China,5.4
chn,1980,China,4.9
chn,1981,China,3.8
chn,1982,China,3.2
chn,1983,China,2.3
chn,1984,China,1.9
chn,1985,China,1.8
chn,1986,China,2
chn,1987,China,2
chn,1988,China,2
chn,1989,China,2.6
chn,1990,China,2.5
chn,1991,China,2.3
chn,1992,China,2.3
chn,1993,China,2.6
chn,1994,China,2.8
chn,1995,China,2.9
chn,1996,China,3
chn,1997,China,3.1
chn,1998,China,3.1
chn,1999,China,3.1
chn,2000,China,3.707
chn,2001,China,3.6
chn,2002,China,4
chn,2003,China,4.3
chn,2004,China,4.2
chn,2005,China,4.2
chn,2006,China,4.1
chn,2007,China,4
chn,2008,China,4.2
chn,2009,China,4.3
chn,2010,China,4.1
chn,2011,China,4.1
